,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
199,0.273692,0.637140,0.450485,0.886484,0.330564,0.712243,0.467895,0.043957,0.854840,0.574444,0.962455
200,0.983298,0.994246,0.988799,0.350100,0.892007,0.769525,0.819049,0.399704,0.536004,0.476008,0.667369
201,0.611552,0.681766,0.814361,0.765331,0.433349,0.534835,0.365751,0.953349,0.835606,0.356946,0.216346
202,0.880009,0.198885,0.112476,0.194366,0.171012,0.388299,0.866783,0.908895,0.353742,0.742972,0.701976
203,0.345913,0.050906,0.027405,0.269981,0.040860,0.884402,0.199382,0.410037,0.069887,0.140652,0.374291
204,0.682499,0.272128,0.319560,0.033308,0.215401,0.452444,0.768468,0.461600,0.661688,0.983679,0.809121
205,0.358574,0.238912,0.202984,0.550524,0.157299,0.168145,0.855654,0.011219,0.948523,0.394569,0.156231
206,0.178929,0.249844,0.429357,0.815296,0.408860,0.491837,0.871429,0.001520,0.290949,0.462688,0.352575
207,0.231898,0.830609,0.820652,0.299169,0.990973,0.501329,0.474284,0.308085,0.739659,0.766478,0.778625
208,0.677915,0.980585,0.992414,0.317657,0.854133,0.573542,0.546781,0.227142,0.328980,0.687987,0.222898
209,0.626845,0.370123,0.081441,0.436178,0.215401,0.334612,0.276828,0.503567,0.326007,0.288544,0.044484
210,0.236511,0.981419,0.994246,0.293169,0.900958,0.672943,0.236850,0.139894,0.770145,0.343383,0.945469
211,0.344747,0.777054,0.725570,0.459464,0.554426,0.039864,0.600728,0.240438,0.761043,0.867855,0.087175
212,0.444471,0.188648,0.676477,0.022367,0.469018,0.152353,0.113761,0.633239,0.586648,0.775698,0.347642
213,0.895716,0.947379,0.810563,0.896743,0.589039,0.045468,0.228818,0.091312,0.417309,0.858897,0.442409
214,0.405661,0.197726,0.299891,0.907019,0.153190,0.047632,0.409776,0.280803,0.950382,0.453568,0.309917
215,0.477123,0.043761,0.026446,0.073305,0.022126,0.523235,0.494712,0.019695,0.133355,0.421188,0.937770
216,0.910070,0.792639,0.330611,0.706654,0.410467,0.200148,0.955445,0.297957,0.838134,0.050870,0.847364
217,0.671892,0.635841,0.970375,0.242809,0.616630,0.898374,0.397657,0.832409,0.481427,0.472716,0.988770
218,0.719832,0.770513,0.839201,0.041600,0.755704,0.666382,0.132155,0.287322,0.494409,0.067696,0.819771
219,0.891818,0.833076,0.782269,0.603685,0.954889,0.001534,0.706945,0.442454,0.307007,0.738568,0.955342
220,0.397215,0.648870,0.117679,0.815296,0.362425,0.729567,0.947167,0.376829,0.972553,0.999064,0.309672
221,0.671635,0.514421,0.360854,0.299169,0.717323,0.657412,0.002169,0.158086,0.483381,0.885157,0.211219
222,0.995889,0.157059,0.175135,0.013185,0.100904,0.759594,0.952877,0.082901,0.078922,0.011029,0.192201
223,0.910362,0.132819,0.075776,0.330390,0.074764,0.229801,0.424278,0.520609,0.412198,0.523433,0.967092
224,0.525904,0.221950,0.458043,0.004302,0.261486,0.778699,0.536091,0.573927,0.703140,0.139545,0.953970
