,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
192,0.500094,0.858353,0.567330,0.002193,0.749262,0.718620,0.050508,0.280840,0.905045,0.435096,0.541737
193,0.805332,0.141852,0.275861,0.330390,0.209181,0.867858,0.517634,0.536412,0.100361,0.227377,0.350679
194,0.997300,0.340182,0.179371,0.968944,0.269990,0.475787,0.672979,0.457265,0.444598,0.855002,0.034701
195,0.720432,0.639741,0.761317,0.948263,0.896481,0.410622,0.022002,0.193082,0.625593,0.090765,0.869372
196,0.981982,0.960135,0.610071,0.459464,0.671373,0.847066,0.030774,0.646293,0.977743,0.197044,0.687421
197,0.553732,0.599884,0.721584,0.010570,0.849697,0.308142,0.424463,0.468298,0.213691,0.168391,0.644285
198,0.887542,0.422126,0.489103,0.835507,0.287560,0.477929,0.281846,0.100579,0.984705,0.281747,0.021581
199,0.655796,0.028956,0.013075,0.099318,0.022457,0.352472,0.583296,0.579517,0.622015,0.031898,0.562832
200,0.770521,0.006898,0.014237,0.968944,0.009496,0.430417,0.140373,0.021543,0.431396,0.170685,0.660732
201,0.071163,0.633246,0.617758,0.886484,0.344815,0.559773,0.906784,0.091011,0.606684,0.184245,0.602765
202,0.253784,0.446205,0.349957,0.508059,0.334798,0.612897,0.290893,0.374285,0.304777,0.635740,0.070211
203,0.522239,0.810563,0.476743,0.091584,0.679643,0.405508,0.132413,0.358422,0.383217,0.399165,0.043371
204,0.829966,0.395027,0.394048,0.958600,0.241611,0.687825,0.365770,0.215782,0.191907,0.062058,0.472109
205,0.955347,0.363617,0.823154,0.585710,0.563940,0.919521,0.948626,0.291766,0.612898,0.053324,0.202500
206,0.993701,0.829372,0.669879,0.765331,0.863018,0.563868,0.568177,0.140101,0.542319,0.781605,0.091337
207,0.697205,0.005162,0.010442,0.968944,0.014086,0.859858,0.372310,0.168305,0.846514,0.604704,0.663791
208,0.092550,0.065678,0.111748,0.907019,0.055874,0.040765,0.851762,0.592335,0.277055,0.534092,0.388184
209,0.735238,0.841633,0.717597,0.269981,0.892007,0.267460,0.564584,0.302687,0.296624,0.814416,0.047184
210,0.199117,0.243647,0.109233,0.459464,0.136816,0.207085,0.440100,0.738715,0.930364,0.982188,0.672189
211,0.071824,0.498218,0.824402,0.356832,0.717323,0.645671,0.976138,0.629190,0.461712,0.602634,0.109333
212,0.901968,0.256162,0.260442,0.467378,0.993230,0.077422,0.375772,0.670420,0.393470,0.840841,0.891888
