,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
194,0.974623,0.087460,0.041685,0.281413,0.049984,0.753006,0.069042,0.084625,0.334718,0.166699,0.010487
195,0.714765,0.810563,0.894146,0.907019,0.799064,0.639965,0.298328,0.921248,0.551241,0.323538,0.065872
196,0.944685,0.996919,0.994246,0.039069,0.963904,0.990997,0.560737,0.913143,0.261441,0.167502,0.216349
197,0.813033,0.453714,0.608793,0.384570,0.355020,0.058100,0.178125,0.190893,0.301851,0.038565,0.065595
198,0.828692,0.945067,0.797792,0.805236,0.847481,0.513953,0.469298,0.933398,0.978540,0.168359,0.161996
199,0.367415,0.327181,0.692363,0.483430,0.369926,0.614811,0.045132,0.554603,0.124108,0.316150,0.281028
200,0.354509,0.551397,0.619043,0.677932,0.939127,0.934033,0.214474,0.385620,0.094840,0.590985,0.870079
201,0.645792,0.663295,0.481214,0.745603,0.834211,0.689262,0.616580,0.968196,0.666848,0.932428,0.172872
202,0.972390,0.894146,0.671197,0.785213,0.736431,0.202080,0.499866,0.739545,0.502667,0.074738,0.163957
203,0.056636,0.881166,0.788760,0.775254,0.880838,0.500987,0.178909,0.472386,0.662658,0.874173,0.293601
204,0.510957,0.376714,0.472299,0.907019,0.288844,0.595010,0.343595,0.565316,0.576238,0.892986,0.386591
205,0.648170,0.943496,0.698997,0.475367,0.618623,0.175838,0.278966,0.443148,0.958849,0.079920,0.667911
206,0.698076,0.628067,0.371060,0.927617,0.497250,0.121503,0.175706,0.570503,0.276978,0.028127,0.080375
207,0.559050,0.778360,0.869931,0.735800,0.916652,0.380169,0.678444,0.416952,0.412198,0.032953,0.767718
208,0.400615,0.996556,0.997653,0.745603,0.952636,0.298169,0.633749,0.421515,0.445365,0.407255,0.790236
209,0.983688,0.286523,0.483460,0.726040,0.301896,0.252562,0.012526,0.019471,0.143866,0.011311,0.212757
210,0.558351,0.195424,0.142738,0.370540,0.229332,0.547610,0.005757,0.182449,0.021331,0.294379,0.143676
211,0.280617,0.742821,0.897299,0.631103,0.807816,0.341346,0.061351,0.415797,0.010155,0.567824,0.070663
212,0.019574,0.104686,0.143628,0.343449,0.102085,0.079634,0.043261,0.927323,0.250367,0.522056,0.311513
213,0.388280,0.558721,0.580995,0.886484,0.979691,0.245330,0.017331,0.005382,0.172720,0.801249,0.894249
214,0.709291,0.009907,0.033565,0.697031,0.017373,0.388989,0.479448,0.530160,0.711056,0.029448,0.279048
215,0.774621,0.963952,0.835533,0.706654,0.799064,0.765559,0.117853,0.318330,0.498052,0.396093,0.717956
216,0.794400,0.015426,0.039696,0.765331,0.022793,0.668601,0.267791,0.881057,0.194949,0.060139,0.314606
217,0.906505,0.593557,0.948138,0.132217,0.675503,0.379960,0.003334,0.559005,0.359794,0.588868,0.031141
218,0.516176,0.403920,0.777054,0.089116,0.539368,0.797740,0.913520,0.928149,0.852752,0.675114,0.881289
219,0.789682,0.465683,0.441951,0.765331,0.303222,0.293188,0.426508,0.112159,0.848382,0.039612,0.762571
220,0.999248,0.348164,0.754724,0.640358,0.412077,0.227500,0.842745,0.782196,0.848382,0.316239,0.005564
221,0.996458,0.981419,0.775748,0.217619,0.721555,0.085459,0.574259,0.304324,0.613957,0.046128,0.006845
222,0.272061,0.601154,0.100964,0.989646,0.336218,0.961304,0.665312,0.436230,0.383217,0.492846,0.024967
223,0.626979,0.808022,0.882269,0.621904,0.930130,0.247696,0.389916,0.024323,0.104045,0.054793,0.744491
224,0.304968,0.882269,0.835533,0.621904,0.954889,0.578957,0.001944,0.740625,0.664131,0.009418,0.419312
225,0.732191,0.969263,0.981005,0.421040,0.892007,0.310514,0.468997,0.381639,0.290957,0.059598,0.184024
226,0.949076,0.471192,0.732210,0.377515,0.467284,0.758233,0.024995,0.846289,0.133783,0.576880,0.099904
227,0.557931,0.061842,0.067552,0.687457,0.036599,0.781783,0.703853,0.984629,0.277055,0.328897,0.003911
228,0.589484,0.981828,0.813097,0.003803,0.792517,0.842974,0.203336,0.805640,0.007581,0.002592,0.016292
229,0.935479,0.486841,0.556274,0.436178,0.456951,0.306698,0.250239,0.036953,0.793213,0.150540,0.000348
230,0.994045,0.648870,0.642345,0.451626,0.665197,0.280974,0.213839,0.079844,0.111243,0.011079,0.834560
231,0.909777,0.476743,0.890955,0.287251,0.596864,0.935315,0.062500,0.798933,0.984705,0.443141,0.321903
232,0.931511,0.604968,0.294330,0.110431,0.571608,0.499752,0.552039,0.080994,0.889964,0.698055,0.330091
233,0.834556,0.103660,0.206550,0.185594,0.125274,0.598893,0.714227,0.509576,0.407690,0.502325,0.884314
234,0.110885,0.665926,0.591034,0.621904,0.934627,0.752751,0.189129,0.503874,0.677300,0.961657,0.997925
235,0.337527,0.080610,0.386275,0.845655,0.223900,0.879270,0.124049,0.802327,0.992201,0.707329,0.416221
236,0.868486,0.393070,0.074995,0.815296,0.215401,0.988119,0.823105,0.913159,0.825313,0.145396,0.503066
237,0.715613,0.185331,0.066844,0.421040,0.141350,0.077873,0.005017,0.447235,0.118998,0.002473,0.093875
238,0.861142,0.211383,0.476743,0.825387,0.241611,0.885836,0.764260,0.618844,0.948523,0.467827,0.412519
