,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
147,0.967594,0.948892,0.906523,0.248084,0.945879,0.183560,0.343899,0.060078,0.703140,0.292716,0.319246
148,0.935205,0.328893,0.783569,0.058126,0.426737,0.535397,0.000305,0.938395,0.537536,0.568373,0.634219
149,0.287151,0.437726,0.705637,0.125678,0.755704,0.451466,0.097869,0.226002,0.240333,0.350553,0.777065
150,0.919302,0.809294,0.675156,0.917311,0.885303,0.195667,0.533871,0.890954,0.056585,0.438329,0.710880
151,0.362259,0.706966,0.917289,0.559222,0.638699,0.740544,0.368278,0.056895,0.793213,0.679871,0.200712
152,0.686676,0.550182,0.588517,0.020179,0.307225,0.469183,0.070505,0.599964,0.423448,0.754675,0.789754
153,0.662971,0.509759,0.741496,0.258872,0.509881,0.271332,0.146188,0.931759,0.224550,0.595328,0.235277
154,0.763743,0.728227,0.340182,0.825387,0.632647,0.351848,0.238256,0.683360,0.473078,0.577170,0.118316
155,0.528580,0.922911,0.828133,0.343449,0.860795,0.672665,0.031247,0.034905,0.583438,0.612685,0.402159
156,0.011958,0.227710,0.692363,0.979293,0.497250,0.027179,0.160975,0.787492,0.875069,0.851403,0.149162
157,0.789062,0.399950,0.714939,0.585710,0.708886,0.136529,0.033972,0.365160,0.490357,0.287471,0.991142
158,0.400206,0.756044,0.982627,0.139018,0.742838,0.060399,0.021867,0.141680,0.700119,0.121864,0.168372
159,0.316620,0.242287,0.130327,0.048540,0.134592,0.241817,0.565913,0.431951,0.857420,0.164148,0.955989
160,0.195241,0.617758,0.409926,0.000089,0.799064,0.308996,0.256998,0.504856,0.593037,0.820917,0.523895
161,0.777296,0.450485,0.455875,0.785213,0.357971,0.935906,0.022907,0.594736,0.720321,0.580442,0.996764
162,0.446145,0.859525,0.811831,0.269981,0.517173,0.629781,0.011569,0.703034,0.721911,0.359140,0.525358
163,0.483881,0.192012,0.625484,0.876244,0.416930,0.921985,0.024145,0.517166,0.359794,0.146525,0.710307
164,0.081530,0.144075,0.142738,0.594666,0.083452,0.089983,0.003804,0.315398,0.406652,0.243320,0.442902
165,0.066892,0.013472,0.040756,0.281413,0.020999,0.387472,0.117283,0.477756,0.785302,0.121371,0.290929
166,0.051596,0.233588,0.355375,0.979293,0.825390,0.539354,0.353887,0.848712,0.471727,0.110014,0.072347
167,0.064071,0.667243,0.892023,0.039069,0.801250,0.950982,0.000001,0.255198,0.963019,0.673502,0.036506
168,0.413467,0.607517,0.821904,0.668459,0.624617,0.005935,0.203690,0.692595,0.710530,0.518784,0.337496
169,0.711608,0.638440,0.717597,0.021616,0.488332,0.163979,0.183518,0.203572,0.604858,0.370288,0.222264
170,0.047569,0.256871,0.029414,0.567986,0.164048,0.293360,0.005467,0.161374,0.703140,0.322153,0.267988
171,0.664270,0.903488,0.901443,0.157194,0.997743,0.682435,0.125761,0.048581,0.147362,0.905439,0.301108
172,0.911119,0.691037,0.231616,0.716324,0.479500,0.386120,0.614873,0.119293,0.084544,0.949820,0.948289
173,0.906324,0.072440,0.515591,0.330390,0.334798,0.903000,0.207190,0.267767,0.156853,0.982997,0.170070
174,0.720312,0.020032,0.112111,0.086702,0.086524,0.892771,0.178186,0.175025,0.550070,0.250206,0.270281
175,0.780906,0.783569,0.869931,0.677932,0.921142,0.503489,0.689962,0.131849,0.162723,0.305880,0.562438
