,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs
1589,0.889430,0.263553,0.639919,0.651679,0.347654,0.130440,0.286854,0.268770,0.091045,0.910559
1590,0.022077,0.021878,0.022160,0.285964,0.013906,0.037859,0.964454,0.971213,0.793041,0.325231
1591,0.002128,0.407830,0.147276,0.267837,0.603923,0.415914,0.603431,0.796990,0.778634,0.475016
1592,0.980232,0.009285,0.062937,0.622387,0.044171,0.870053,0.701510,0.896928,0.331849,0.507873
1593,0.260680,0.100273,0.041055,0.565597,0.075091,0.849525,0.064581,0.694826,0.793041,0.434261
1594,0.633318,0.706611,0.689822,0.084772,0.985728,0.450451,0.967719,0.942928,0.336760,0.371093
1595,0.429916,0.706611,0.430448,0.053751,0.747457,0.003618,0.025396,0.028985,0.792804,0.157734
1596,0.977799,0.871509,0.420651,0.084772,0.603923,0.268459,0.158981,0.918988,0.932800,0.396156
1597,0.573931,0.496081,0.138837,0.435542,0.338549,0.600644,0.324851,0.539771,0.140359,0.323160
1598,0.250557,0.045654,0.028513,1.000000,0.024199,0.914053,0.174993,0.712935,0.722227,0.205734
1599,0.772323,0.362215,0.282382,0.460087,0.188574,0.333442,0.819778,0.220575,0.548024,0.920659
1600,0.744507,0.849360,0.929509,0.711865,0.914526,0.517761,0.502614,0.284314,0.605072,0.237724
1601,0.330626,0.794111,0.794111,0.150897,1.000000,0.200810,0.325307,0.677281,0.537562,0.740691
1602,0.682354,0.245709,0.230882,0.460087,0.128379,0.907821,0.661898,0.772115,0.254592,0.873189
1603,0.019481,0.740212,0.706611,0.175643,0.971460,0.345042,0.620637,0.853082,0.025411,0.648272
1604,0.872706,0.559813,0.567596,0.967265,0.720515,0.131320,0.423497,0.181140,0.245499,0.113520
1605,0.948384,0.736018,0.689822,0.100680,0.491006,0.030082,0.667784,0.967703,0.147392,0.495307
1606,0.185946,0.673090,0.374000,0.869608,0.713832,0.339180,0.754271,0.175480,0.414308,0.740236
1607,0.883491,0.814301,0.818285,0.869608,0.648276,0.076737,0.910785,0.420511,0.509250,0.843276
1608,0.866691,0.830116,0.773564,0.711865,0.907434,0.689481,0.741773,0.174683,0.215258,0.287189
1609,0.982761,0.988945,0.994744,0.934584,0.971460,0.219577,0.526720,0.547372,0.718699,0.334051
1610,0.133994,0.320438,0.492475,0.304902,0.352265,0.518377,0.175777,0.175908,0.792804,0.764913
1611,0.569940,0.250079,0.214807,0.593681,0.160244,0.239537,0.558248,0.635683,0.094938,0.809067
1612,0.586308,0.241399,0.145841,0.651679,0.244929,0.365442,0.695638,0.584735,0.037111,0.068967
1613,0.619100,0.474694,0.587294,0.773903,0.893273,0.850097,0.080710,0.961077,0.531521,0.542994
1614,0.697329,0.339462,0.173488,0.048852,0.194659,0.497829,0.026020,0.399790,0.468481,0.538057
1615,0.735513,0.447123,0.339462,0.511421,0.431226,0.438903,0.248611,0.174553,0.157308,0.104140
1616,0.262802,0.806275,0.615400,0.324654,0.837011,0.765066,0.969780,0.325863,0.605072,0.700671
1617,0.014654,0.510668,0.694016,0.622387,0.837011,0.110844,0.897795,0.650495,0.605072,0.271351
1618,0.212996,0.769421,0.644038,0.388786,0.893273,0.891679,0.641764,0.674403,0.932800,0.415639
1619,0.411696,0.744402,0.871509,0.773903,0.886205,0.675958,0.934316,0.333956,0.793041,0.610111
1620,0.962692,0.021878,0.145841,1.000000,0.082707,0.045307,0.208777,0.180881,0.605072,0.373435
1621,0.621263,0.989840,0.748587,0.304902,0.707170,0.369024,0.756227,0.782064,0.215258,0.165443
1622,0.400957,0.892406,0.668920,0.345221,0.537133,0.079373,0.199438,0.105057,0.440829,0.013291
1623,0.916182,0.748587,0.457334,0.511421,0.740691,0.011282,0.278928,0.842650,0.758656,0.872481
1624,0.582778,0.265852,0.359311,0.622387,0.191599,0.005567,0.919628,0.535167,0.542853,0.794316
1625,0.052344,0.108955,0.159177,0.967265,0.089242,0.271701,0.201556,0.161861,0.830247,0.116343
1626,0.925551,0.981157,0.993571,0.967265,0.774712,0.796142,0.106680,0.143397,0.548024,0.042283
1627,0.240323,0.411009,0.892406,0.773903,0.513800,0.904363,0.233815,0.705354,0.468481,0.916038
1628,0.012513,0.107837,0.128206,0.118881,0.090939,0.705703,0.981174,0.882705,0.880708,0.040028
1629,0.751153,0.317787,0.125655,0.411770,0.165636,0.525261,0.384399,0.487730,0.778634,0.707419
1630,0.447887,0.464227,0.485312,0.805500,0.978593,0.535410,0.991524,0.624490,0.254592,0.781568
1631,0.422082,0.171848,0.294663,0.565597,0.210498,0.238073,0.901713,0.433927,0.172420,0.973000
1632,0.279383,0.457334,0.173488,0.053751,0.248578,0.091347,0.379091,0.339259,0.032361,0.374273
1633,0.712402,0.559813,0.611350,1.000000,0.410580,0.452888,0.424450,0.097425,0.096816,0.206163
1634,0.777203,0.845564,0.837890,0.967265,0.816110,0.411495,0.212131,0.656267,0.053309,0.103503
1635,0.054950,0.237148,0.411009,0.189098,0.217088,0.490507,0.662049,0.198474,0.984660,0.424757
1636,0.735135,0.011906,0.042541,0.967265,0.027786,0.219579,0.001994,0.466310,0.403557,0.030122
1637,0.865926,0.398396,0.167004,0.967265,0.654721,0.867871,0.039302,0.622960,0.054597,0.590886
1638,0.397112,0.715015,0.232956,0.100680,0.474274,0.188657,0.394054,0.418134,0.834323,0.422146
1639,0.824933,0.575435,0.143005,0.773903,0.457860,0.278686,0.329317,0.543451,0.605072,0.022414
1640,0.905183,0.467699,0.224746,0.059053,0.291231,0.904369,0.952915,0.445989,0.441376,0.242902
1641,0.334213,0.017322,0.030334,0.869608,0.039669,0.654314,0.690767,0.060005,0.792804,0.091110
1642,0.751153,0.926688,0.781818,0.805500,0.858028,0.764351,0.171450,0.080203,0.298455,0.490916
1643,0.302952,0.214807,0.130798,0.538167,0.173979,0.307618,0.232072,0.364591,0.254592,0.491417
1644,0.462903,0.074318,0.083738,0.622387,0.066717,0.527845,0.457477,0.808114,0.568491,0.562884
1645,0.499854,0.639919,0.664755,0.388786,0.978593,0.307579,0.092346,0.123290,0.815408,0.390535
1646,0.108824,0.033460,0.054317,0.773903,0.028427,0.915933,0.622378,0.396887,0.331849,0.684656
1647,0.936411,0.254509,0.051283,0.460087,0.160244,0.420806,0.710321,0.259953,0.009438,0.822959
1648,0.583661,0.727622,0.710813,0.324654,0.985728,0.198249,0.468594,0.676413,0.324427,0.325180
1649,0.040158,0.100273,0.076793,0.902014,0.065399,0.940360,0.411023,0.370495,0.078142,0.947919
1650,0.385650,0.864254,0.389118,0.681519,0.579206,0.388268,0.739504,0.915956,0.054597,0.956106
1651,0.261033,0.952402,0.673090,0.304902,0.733945,0.931622,0.866056,0.999041,0.307065,0.468449
1652,0.977995,0.157648,0.183593,0.366600,0.096185,0.041062,0.992754,0.986978,0.588290,0.945686
1653,0.700928,0.966907,0.773564,0.189098,0.603923,0.816287,0.904063,0.592006,0.724441,0.830968
1654,0.652453,0.822250,0.485312,0.189098,0.554975,0.692191,0.590122,0.635911,0.010980,0.660060
1655,0.043671,0.698212,0.806275,0.139566,0.774712,0.703001,0.753785,0.758972,0.402817,0.105544
1656,0.415583,0.644038,0.315152,0.118881,0.441770,0.988449,0.656305,0.126732,0.594080,0.825121
1657,0.980053,0.849360,0.926688,0.053751,0.727219,0.815676,0.089243,0.829284,0.793041,0.567396
1658,0.987098,0.031863,0.031474,0.593681,0.019572,0.020844,0.628785,0.000730,0.963817,0.640060
1659,0.793836,0.478217,0.299688,0.345221,0.259752,0.000508,0.021952,0.021843,0.091045,0.136101
1660,0.159679,0.051878,0.016433,0.651679,0.034785,0.064666,0.737074,0.752271,0.758656,0.535753
1661,0.356488,0.315152,0.440402,0.773903,0.851010,0.077720,0.753441,0.016415,0.792804,0.809049
1662,0.786794,0.356425,0.347867,0.773903,0.185585,0.955037,0.790180,0.400152,0.245499,0.653910
1663,0.697329,0.136113,0.150181,0.622387,0.101672,0.273333,0.116385,0.609563,0.815408,0.067155
1664,0.244728,0.011118,0.010094,0.485387,0.006726,0.475938,0.192700,0.339120,0.441376,0.124610
1665,0.012351,0.102388,0.086476,0.681519,0.092661,0.018429,0.510960,0.799517,0.035905,0.476538
1666,0.823419,0.072706,0.035986,0.077617,0.039669,0.548900,0.453208,0.138450,0.057211,0.892443
1667,0.796155,0.368073,0.263553,0.681519,0.858028,0.180400,0.247086,0.549009,0.758656,0.041435
1668,0.254718,0.756942,0.978414,0.008627,0.754243,0.517765,0.268963,0.273957,0.588290,0.390291
1669,0.186522,0.058160,0.247887,0.366600,0.128379,0.617179,0.342512,0.328706,0.331849,0.584364
1670,0.928550,0.914889,0.860577,0.742675,0.727219,0.705703,0.028436,0.327947,0.932800,0.018683
1671,0.001196,0.029962,0.027127,0.250516,0.014981,0.339228,0.810618,0.621332,0.071097,0.473998
1672,0.893855,0.892406,0.362215,0.411770,0.513800,0.091347,0.543795,0.301078,0.686286,0.866555
1673,0.488692,0.506997,0.731821,0.538167,0.802247,0.885883,0.512713,0.891836,0.234284,0.836792
1674,0.760241,0.457334,0.853129,0.366600,0.622765,0.439008,0.784871,0.325564,0.087552,0.430590
1675,0.300666,0.514355,0.635808,0.742675,0.334054,0.579481,0.021247,0.816122,0.468481,0.471692
1676,0.269944,0.723420,0.892406,0.485387,0.781571,0.364946,0.395066,0.497855,0.622138,0.566795
1677,0.771972,0.150181,0.020253,0.388786,0.081136,0.949626,0.291183,0.709308,0.011074,0.847644
1678,0.178008,0.681447,0.259001,0.388786,0.390534,0.176574,0.943900,0.189071,0.531521,0.557181
1679,0.432972,0.175140,0.114694,0.100680,0.149860,0.868421,0.078350,0.290245,0.096816,0.829767
1680,0.250212,0.765269,0.623533,0.711865,0.879145,0.582771,0.950645,0.540473,0.441376,0.101693
1681,0.037892,0.834015,0.798181,0.203297,0.816110,0.687446,0.397159,0.096906,0.147392,0.075051
1682,0.261740,0.030710,0.026790,0.366600,0.016527,0.411939,0.341576,0.710226,0.519161,0.168686
1683,0.729436,0.279973,0.088343,0.805500,0.149860,0.183618,0.064332,0.894537,0.519161,0.295472
1684,0.110610,0.864254,0.917914,0.285964,0.942957,0.885876,0.515880,0.060287,0.385357,0.188567
1685,0.054375,0.144418,0.199631,0.869608,0.160244,0.242138,0.792226,0.434749,0.932800,0.579105
1686,0.054032,0.437067,0.635808,0.622387,0.447097,0.608631,0.415452,0.890441,0.414308,0.715758
1687,0.669597,0.988945,0.982440,0.411770,0.978593,0.847121,0.015633,0.269745,0.758656,0.733948
1688,0.497173,0.673090,0.715015,0.565597,0.964329,0.255773,0.470920,0.022241,0.946591,0.610169
1689,0.325081,0.533029,0.761109,0.773903,0.420829,0.116459,0.053006,0.477641,0.254592,0.583345
1690,0.886258,0.599268,0.499703,0.538167,0.907434,0.168003,0.574844,0.348117,0.830247,0.329567
1691,0.868968,0.664755,0.985943,0.304902,0.661191,0.628010,0.422883,0.650617,0.043463,0.009716
1692,0.337415,0.282382,0.752768,0.742675,0.420829,0.698254,0.167866,0.720201,0.324427,0.556914
1693,0.307934,0.398396,0.117058,0.565597,0.543048,0.440740,0.210373,0.718852,0.336760,0.315658
1694,0.897092,0.818285,0.591273,0.869608,0.700531,0.361390,0.013500,0.183835,0.588290,0.425623
1695,0.991038,0.856868,0.826194,0.651679,0.687322,0.803139,0.141891,0.175017,0.015048,0.259444
1696,0.392004,0.689822,0.905525,0.100680,0.693915,0.780714,0.807003,0.318174,0.214273,0.436887
1697,0.023399,0.132111,0.525513,0.934584,0.366329,0.740597,0.465367,0.362822,0.141696,0.890386
1698,0.261386,0.035554,0.029230,0.345221,0.035562,0.935002,0.254003,0.278677,0.542853,0.547714
1699,0.906786,0.875086,0.902311,0.934584,0.971460,0.510201,0.645339,0.372009,0.984660,0.767867
1700,0.945501,0.320438,0.457334,0.773903,0.248578,0.684019,0.583634,0.227135,0.288764,0.393815
1701,0.839074,0.689822,0.822250,0.017300,0.641858,0.411498,0.877854,0.147203,0.548024,0.366840
1702,0.220602,0.178483,0.467699,0.967265,0.241318,0.566334,0.528507,0.264218,0.594080,0.151593
1703,0.145588,0.752768,0.856868,0.162916,0.907434,0.998848,0.519064,0.567664,0.686286,0.447061
1704,0.040336,0.077633,0.046735,0.538167,0.038817,0.461655,0.860117,0.408109,0.019770,0.936792
1705,0.466892,0.559813,0.536810,0.934584,0.978593,0.921485,0.261832,0.385323,0.577775,0.921622
1706,0.748579,0.302225,0.423899,0.538167,0.375896,0.497815,0.571456,0.178133,0.282128,0.595262
1707,0.260680,0.447123,0.595264,0.044334,0.858028,0.097407,0.637739,0.072991,0.531521,0.629204
1708,0.081193,0.920890,0.830116,0.565597,0.907434,0.021867,0.171876,0.009835,0.285693,0.591547
1709,0.863356,0.263553,0.222730,0.934584,0.197755,0.576861,0.224022,0.038771,0.336760,0.256612
1710,0.088367,0.106728,0.420651,0.651679,0.496653,0.659723,0.975076,0.864921,0.542853,0.608725
1711,0.968469,0.241399,0.096155,0.435542,0.157598,0.357374,0.426910,0.479593,0.013750,0.299473
1712,0.862059,0.736018,0.777696,0.036350,0.964329,0.727231,0.442280,0.870154,0.509250,0.343078
1713,0.483788,0.282382,0.591273,0.162916,0.667687,0.695559,0.287546,0.235123,0.758656,0.207553
1714,0.086033,0.481756,0.710813,0.411770,0.795339,0.611301,0.594196,0.338327,0.792804,0.210387
1715,0.511031,0.091207,0.093160,0.324654,0.060341,0.106359,0.402607,0.653197,0.336760,0.912846
1716,0.953323,0.991477,0.994744,0.304902,0.928730,0.613905,0.403172,0.922693,0.758656,0.531226
1717,0.094238,0.091207,0.162271,0.934584,0.115443,0.577487,0.817567,0.346667,0.312653,0.529828
1718,0.491816,0.681447,0.773564,1.000000,0.921625,0.686724,0.307916,0.380438,0.718699,0.283111
1719,0.190877,0.567596,0.567596,0.837419,0.347654,0.535457,0.534308,0.692518,0.172420,0.023333
1720,0.168676,0.106728,0.228822,0.388786,0.165636,0.158134,0.163101,0.499894,0.385357,0.531005
1721,0.695322,0.814301,0.548245,0.934584,0.603923,0.291806,0.639226,0.553261,0.548024,0.603082
1722,0.339825,0.510668,0.871509,0.139566,0.687322,0.028482,0.044573,0.372795,0.104151,0.642376
1723,0.844470,0.830116,0.648166,0.651679,0.844004,0.582053,0.891743,0.835571,0.102637,0.661316
1724,0.104549,0.798181,0.830116,0.366600,0.971460,0.948136,0.427774,0.575484,0.605072,0.299484
1725,0.124160,0.765269,0.430448,0.511421,0.700531,0.630704,0.996191,0.274745,0.830247,0.906910
1726,0.791169,0.336694,0.359311,0.324654,0.220438,0.684075,0.949126,0.490515,0.932800,0.715487
1727,0.711224,0.664755,0.299688,0.324654,0.390534,0.396259,0.871065,0.918760,0.880708,0.175019
1728,0.321146,0.773564,0.802236,0.902014,0.585341,0.203368,0.562631,0.063958,0.724441,0.849966
1729,0.519082,0.386060,0.529263,0.092452,0.410580,0.292148,0.082911,0.605515,0.880708,0.314993
1730,0.059609,0.677266,0.261269,0.044334,0.573102,0.254259,0.997465,0.183989,0.385357,0.887325
1731,0.811652,0.644038,0.284806,0.869608,0.338549,0.671198,0.184190,0.133604,0.127006,0.222260
1732,0.272830,0.587294,0.905525,0.511421,0.700531,0.885876,0.822104,0.946137,0.179242,0.524968
1733,0.899211,0.088343,0.027127,0.345221,0.069418,0.061849,0.146173,0.367199,0.282128,0.008922
1734,0.215513,0.973849,0.702410,0.565597,0.720515,0.816279,0.252907,0.334642,0.414308,0.566640
1735,0.476220,0.467699,0.210929,0.345221,0.361603,0.632741,0.338736,0.918988,0.285949,0.730012
1736,0.253327,0.433749,0.460772,0.742675,0.279138,0.505279,0.087347,0.091744,0.963817,0.841101
1737,0.407820,0.268167,0.536810,0.109482,0.693915,0.532912,0.260945,0.100403,0.834323,0.415288
1738,0.351986,0.212861,0.107837,0.460087,0.165636,0.727171,0.371729,0.385538,0.577775,0.964050
1739,0.360601,0.740212,0.698212,0.084772,0.964329,0.049379,0.959806,0.186938,0.048682,0.950084
1740,0.361839,0.069571,0.185322,0.233993,0.109371,0.968221,0.350624,0.593925,0.468481,0.249588
1741,0.280483,0.552086,0.499703,0.411770,0.485394,0.455219,0.539550,0.347626,0.403557,0.260668
1742,0.170027,0.417420,0.660597,0.345221,0.361603,0.754527,0.296145,0.867715,0.577775,0.215697
1743,0.548134,0.331209,0.648166,0.622387,0.405512,0.727222,0.683483,0.845330,0.215258,0.902798
1744,0.879730,0.902311,0.889021,0.967265,0.985728,0.295256,0.252366,0.724762,0.437211,0.474275
1745,0.646958,0.309932,0.591273,0.837419,0.361603,0.058484,0.210275,0.189084,0.245499,0.023411
1746,0.603434,0.203342,0.407830,0.681519,0.713832,0.383536,0.898798,0.074018,0.147392,0.073734
1747,0.662942,0.781818,0.460772,0.411770,0.548995,0.939969,0.430692,0.343362,0.834323,0.602800
1748,0.986199,0.007952,0.046735,1.000000,0.025347,0.401023,0.587663,0.022556,0.414308,0.854503
1749,0.308704,0.110084,0.066552,0.029625,0.062828,0.628025,0.849752,0.797624,0.324427,0.323962
1750,0.678670,0.437067,0.798181,0.324654,0.543048,0.383529,0.126115,0.195520,0.880708,0.440786
1751,0.176060,0.875086,0.345049,0.967265,0.525400,0.933773,0.061831,0.790504,0.605072,0.965767
1752,0.461132,0.785929,0.965018,0.538167,0.788447,0.022204,0.236462,0.562370,0.015638,0.978336
1753,0.467779,0.138837,0.619461,0.538167,0.320801,0.787767,0.942836,0.704121,0.722227,0.235988
1754,0.708467,0.656446,0.878626,0.511421,0.635467,0.140403,0.949190,0.880216,0.285949,0.213402
1755,0.630744,0.407830,0.460772,0.869608,0.299486,0.184820,0.221525,0.657168,0.285693,0.026259
1756,0.416015,0.986998,0.978414,0.681519,0.858028,0.010366,0.445168,0.528800,0.815408,0.338476
1757,0.726374,0.715015,0.437067,0.128902,0.603923,0.355373,0.898440,0.741006,0.793041,0.446376
1758,0.990049,0.481756,0.694016,0.150897,0.809171,0.230839,0.155196,0.115401,0.830247,0.096133
1759,0.990539,0.178483,0.433749,0.805500,0.334054,0.335852,0.304879,0.187777,0.037166,0.428778
1760,0.272107,0.168606,0.492475,0.837419,0.252264,0.632685,0.183479,0.981318,0.024607,0.367954
1761,0.104549,0.765269,0.635808,0.805500,0.548995,0.002364,0.164973,0.123062,0.830247,0.157124
1762,0.599057,0.356425,0.552086,0.805500,0.795339,0.405460,0.934823,0.527284,0.519161,0.754471
1763,0.734000,0.083738,0.105629,0.304902,0.084303,0.424789,0.487314,0.289590,0.457860,0.254131
1764,0.546795,0.635808,0.689822,0.805500,0.441770,0.396798,0.972302,0.628479,0.140401,0.042051
1765,0.451412,0.414206,0.652302,0.059053,0.774712,0.405450,0.338237,0.460942,0.351052,0.788164
1766,0.894942,0.309932,0.471188,0.837419,0.252264,0.964605,0.102903,0.041907,0.440829,0.834599
1767,0.098741,0.761109,0.777696,0.773903,0.727219,0.345516,0.484468,0.714948,0.270646,0.204247
1768,0.408681,0.401523,0.826194,0.285964,0.622765,0.648856,0.724732,0.781334,0.302402,0.446449
1769,0.200082,0.639919,0.607311,0.934584,0.452461,0.287094,0.027368,0.104489,0.437211,0.966341
1770,0.313731,0.989840,0.860577,0.902014,0.809171,0.783297,0.955078,0.600464,0.932800,0.446941
1771,0.860230,0.902311,0.853129,0.711865,0.816110,0.590571,0.716823,0.447485,0.257093,0.271163
1772,0.961380,0.940251,0.644038,0.651679,0.727219,0.204631,0.677928,0.378432,0.830247,0.415996
1773,0.698531,0.864254,0.474694,0.128902,0.661191,0.617275,0.229493,0.811301,0.350298,0.462771
1774,0.239314,0.648166,0.599268,0.681519,0.957202,0.584757,0.687511,0.867302,0.509250,0.082705
1775,0.365561,0.299688,0.117058,0.388786,0.154986,0.935447,0.683139,0.359862,0.793041,0.680814
1776,0.059856,0.356425,0.201479,0.100680,0.191599,0.281573,0.119004,0.774134,0.531521,0.467944
1777,0.247804,0.087405,0.183593,0.805500,0.103555,0.194530,0.577111,0.591571,0.437211,0.995182
1778,0.241336,0.631707,0.694016,0.967265,0.680752,0.952546,0.066773,0.378417,0.402817,0.908034
1779,0.429044,0.309932,0.769421,0.203297,0.567028,0.926399,0.950594,0.937112,0.057211,0.520531
1780,0.936561,0.162271,0.567596,0.304902,0.343082,0.881074,0.258858,0.096502,0.815408,0.890093
1781,0.001726,0.376989,0.652302,0.267837,0.513800,0.029556,0.876742,0.145377,0.984660,0.055853
1782,0.862579,0.427165,0.761109,0.203297,0.700531,0.098738,0.962998,0.785133,0.815408,0.851528
1783,0.784758,0.765269,0.822250,0.565597,0.950077,0.208570,0.587502,0.746990,0.519161,0.220444
1784,0.264934,0.437067,0.194165,0.005260,0.271269,0.418573,0.250361,0.312006,0.594080,0.723153
1785,0.809436,0.165414,0.648166,0.967265,0.352265,0.648915,0.979335,0.512863,0.793041,0.890212
1786,0.198279,0.150181,0.175140,0.869608,0.176828,0.727227,0.855109,0.708264,0.457860,0.864433
1787,0.146809,0.312534,0.631707,0.092452,0.395489,0.690142,0.057637,0.006785,0.403557,0.658848
1788,0.370963,0.777696,0.885595,0.366600,0.900350,0.231888,0.718110,0.262674,0.577775,0.809226
1789,0.835025,0.806275,0.895751,0.019324,0.573102,0.202344,0.113224,0.489568,0.588290,0.856912
1790,0.676616,0.185322,0.514355,0.070962,0.320801,0.222322,0.186161,0.846868,0.758656,0.582218
1791,0.815728,0.698212,0.698212,0.967265,1.000000,0.711022,0.183886,0.712912,0.724441,0.900350
1792,0.019194,0.773564,0.664755,0.511421,0.907434,0.748576,0.427542,0.059097,0.793041,0.352234
1793,0.875888,0.453914,0.433749,0.040174,0.356915,0.337294,0.638565,0.993962,0.307065,0.060857
1794,0.873199,0.299688,0.325790,0.934584,0.207258,0.614625,0.712227,0.704900,0.946591,0.179105
1795,0.577916,0.563698,0.685633,0.565597,0.554975,0.946618,0.554575,0.373538,0.285949,0.520592
1796,0.185372,0.474694,0.575435,0.967265,0.436480,0.600585,0.942962,0.760355,0.172153,0.797427
1797,0.677438,0.395286,0.156131,0.593681,0.197755,0.646141,0.658398,0.758024,0.402817,0.320041
1798,0.010290,0.147276,0.567596,0.902014,0.303672,0.174406,0.691236,0.689620,0.254592,0.798987
1799,0.700529,0.503342,0.864254,0.593681,0.667687,0.708386,0.811002,0.920403,0.932800,0.231029
