,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
270,0.200680,0.548968,0.846466,0.045655,0.573532,0.491136,0.809608,0.538254,0.527115,0.700817,0.642956
271,0.995593,0.052603,0.016704,0.845655,0.027971,0.317527,0.254281,0.807507,0.402554,0.661940,0.270025
272,0.691584,0.770513,0.513253,0.406215,0.618623,0.628362,0.129497,0.846791,0.214561,0.614394,0.870383
273,0.333940,0.953999,0.859525,0.640358,0.840841,0.491447,0.849251,0.812420,0.587082,0.856397,0.674322
274,0.859705,0.366395,0.116924,0.516412,0.200096,0.208975,0.730710,0.608832,0.290957,0.554085,0.610733
275,0.587828,0.067079,0.085413,0.421040,0.049984,0.194395,0.641390,0.316910,0.952845,0.790508,0.510891
276,0.430987,0.269906,0.619043,0.020886,0.380589,0.307357,0.367460,0.969342,0.602312,0.118044,0.250637
277,0.447261,0.224496,0.257582,0.948263,0.165768,0.166852,0.777642,0.352527,0.326007,0.327703,0.623196
278,0.782699,0.015297,0.010673,0.805236,0.007910,0.307778,0.027663,0.975491,0.244953,0.960583,0.356278
279,0.493465,0.177773,0.216926,0.815296,0.111930,0.635298,0.918035,0.307956,0.602312,0.114983,0.472523
280,0.765393,0.795218,0.366395,0.567986,0.448440,0.230577,0.640468,0.600801,0.655550,0.323185,0.818575
281,0.363315,0.013938,0.032924,0.467378,0.018610,0.807894,0.743319,0.567355,0.391381,0.895963,0.110691
282,0.173781,0.691037,0.754724,0.071247,0.569686,0.682320,0.193984,0.570358,0.189976,0.465273,0.976297
283,0.967620,0.034481,0.037362,0.350100,0.026016,0.466520,0.049735,0.746603,0.879022,0.837573,0.188825
284,0.575082,0.337552,0.086578,0.330390,0.179109,0.376820,0.519407,0.339983,0.067345,0.199200,0.631516
285,0.295330,0.942702,0.930120,0.815296,0.683792,0.262060,0.914098,0.203362,0.952845,0.506105,0.378617
286,0.653698,0.070696,0.013357,0.594666,0.051660,0.441028,0.582495,0.317148,0.323775,0.159891,0.481849
287,0.411958,0.178837,0.083691,0.948263,0.125274,0.171850,0.865094,0.989476,0.056585,0.814779,0.272853
288,0.902590,0.526187,0.363617,0.071247,0.286280,0.107441,0.995110,0.194009,0.416266,0.284279,0.702715
289,0.730189,0.210166,0.338427,0.181319,0.180026,0.742713,0.099210,0.512030,0.823028,0.076205,0.470308
290,0.609101,0.002439,0.002415,0.524836,0.001536,0.939534,0.081897,0.357489,0.432690,0.500802,0.739469
291,0.426696,0.934452,0.546544,0.649671,0.612654,0.337844,0.560093,0.301241,0.281931,0.766755,0.588178
292,0.496427,0.000317,0.000425,0.128915,0.000233,0.031854,0.191733,0.204752,0.986454,0.248754,0.638212
293,0.070975,0.013414,0.043113,0.855828,0.029414,0.639003,0.482319,0.396482,0.838321,0.672137,0.361277
294,0.863279,0.217549,0.313726,0.907019,0.184663,0.351575,0.969442,0.983906,0.439306,0.017930,0.226492
295,0.586032,0.003147,0.000572,0.451626,0.001973,0.095086,0.373213,0.786531,0.190077,0.598403,0.030720
296,0.073786,0.077093,0.397976,0.550524,0.235974,0.498041,0.670720,0.191061,0.889964,0.015923,0.543134
297,0.897981,0.303911,0.125859,0.181319,0.209181,0.877812,0.919576,0.800437,0.817320,0.484413,0.169824
298,0.825018,0.140094,0.159475,0.363646,0.133124,0.258717,0.921119,0.718319,0.872585,0.921429,0.707923
299,0.504467,0.806749,0.641043,0.907019,0.858573,0.098697,0.320274,0.824241,0.703140,0.430009,0.307743
300,0.603638,0.059890,0.278120,0.524836,0.166634,0.043750,0.597340,0.713743,0.423448,0.740792,0.000488
301,0.637292,0.417012,0.790054,0.775254,0.667253,0.688481,0.026196,0.383197,0.318497,0.481097,0.710551
302,0.848357,0.195998,0.212605,0.907019,0.146785,0.877126,0.876792,0.954380,0.957616,0.397635,0.079481
303,0.586446,0.074995,0.055541,0.687457,0.043143,0.776249,0.857017,0.966115,0.267332,0.602849,0.171685
304,0.438901,0.012103,0.014419,0.805236,0.010909,0.038861,0.802908,0.631630,0.613957,0.231790,0.581676
305,0.258290,0.125459,0.050535,0.185594,0.069828,0.592881,0.154199,0.621980,0.126689,0.974375,0.707480
